clipped_rotation_max,clipped_rotation_mean,clipped_translation_max,clipped_translation_mean,domain_id,lag_ns,n,raw_rotation_max,raw_rotation_mean,raw_rotation_p50,raw_rotation_p90,raw_rotation_p95,raw_rotation_p99,raw_translation_max,raw_translation_mean,raw_translation_p50,raw_translation_p90,raw_translation_p95,raw_translation_p99,rotation_saturation_fraction,translation_saturation_fraction
15.000000953674316,2.769500315221202,1.0000001192092896,0.2200141611454897,1ad3A02,1.0,11700,33.93049621582031,2.789483425459928,2.20382297039032,5.044966554641725,6.788010406494133,12.284685735702515,3.2736732959747314,0.23252000440278242,0.15181784331798553,0.4564408123493198,0.7494423240423198,1.4665414977073699,0.0044444444444444444,0.029572649572649573
15.000000953674316,3.179177942659011,1.0000001192092896,0.26543277362212025,1atgA02,1.0,6540,54.76991653442383,3.2567807430441316,2.39171826839447,6.239979410171509,8.810511445999143,16.275777091979958,3.0681819915771484,0.29248858059176874,0.17134324461221695,0.6679519712924958,1.0484909236431041,1.8595517575740779,0.012232415902140673,0.054281345565749234
15.000001907348633,6.006601746248848,1.0000001192092896,0.5678727883790784,1balA00,1.0,3060,67.14214324951172,6.969790048137599,4.332137584686279,15.655169963836668,20.52936496734618,38.82965465545652,4.6585564613342285,0.8027067341318269,0.4892776608467102,1.8996533036231993,2.307056975364685,3.2064519166946353,0.11045751633986928,0.323202614379085
15.000000953674316,3.0797445562515153,1.0000001192092896,0.2837838248953155,1by1A00,1.0,12540,73.00584411621094,3.150180267215821,2.3040181398391724,6.059988403320313,8.35598645210265,14.709750366210951,4.187285423278809,0.30292566814485855,0.19373953342437744,0.6746481418609622,0.9579064160585399,1.623888999223709,0.009569377990430622,0.044896331738437004
15.000000953674316,2.5087343625474015,1.0000001192092896,0.18713114854595647,1c80A00,1.0,11460,33.02062225341797,2.515217327400977,2.0674197673797607,4.413468885421754,5.821435499191283,10.059091062545765,2.8875386714935303,0.1907566299201412,0.1408645361661911,0.3523819804191593,0.5102540493011474,1.0600029611587523,0.0017452006980802793,0.011431064572425828
15.000001907348633,4.278095475861649,1.0000001192092896,0.40036659331980173,1ccdA00,1.0,4620,54.90701675415039,4.661604096114765,2.810886263847351,10.454661560058597,15.5042926311493,26.90932569503791,4.114532470703125,0.49330309754241564,0.259197399020195,1.3329037904739394,1.7481522440910344,2.435241832733162,0.05411255411255411,0.1510822510822511
15.000000953674316,3.787211159887639,1.0000001192092896,0.3661768047443022,1ccwB02,1.0,3960,32.02828598022461,3.8326290325045282,2.865958094596863,7.74189863204956,10.191607236862176,16.046227016448952,2.97663950920105,0.39355227887998523,0.24961969256401062,0.9340503454208371,1.179411000013351,1.6505695283412918,0.013383838383838383,0.08661616161616162
15.000000953674316,2.895445309732151,1.0000001192092896,0.2507858021349615,1dgnA00,1.0,5340,62.418758392333984,3.0281856223654824,2.084065794944763,5.687800407409675,8.542345714569093,18.068873023986804,3.7099485397338867,0.28254814876028955,0.16639436036348343,0.5937742531299594,1.065132313966751,1.949166333675379,0.015730337078651686,0.054119850187265915
15.000000953674316,3.11481770247242,1.0000001192092896,0.253731492048646,1eb6A00,1.0,10620,62.79664993286133,3.2225701960400026,2.273659110069275,6.192021083831789,9.07034387588501,17.467246360778788,3.7694201469421387,0.28680624133363986,0.15458554029464722,0.6852705597877503,1.1246829450130456,1.9690797483921012,0.014783427495291901,0.06120527306967985
15.000001907348633,3.3926191685782685,1.0000001192092896,0.3190955479530406,1ecmA00,1.0,5460,71.03550720214844,3.4891914413170717,2.4444645643234253,7.012380695343018,9.739294099807742,17.46266956329345,3.2192373275756836,0.3498367657618863,0.21326321363449097,0.8153395414352419,1.1711008787155153,1.7866376817226408,0.015384615384615385,0.06868131868131869
15.000001907348633,3.017341303328673,1.0000001192092896,0.27114590054526927,1f7uA02,1.0,7500,38.89997100830078,3.0581594845642646,2.266351103782654,5.867467451095581,8.050875759124754,14.494348354339605,2.723543882369995,0.2870564928072194,0.18286827206611633,0.635720777511597,0.9380531668663007,1.5241748011112235,0.009066666666666667,0.04346666666666667
15.000000953674316,2.9139382460614045,1.0000001192092896,0.22358641750384123,1fjrA02,1.0,7500,25.149059295654297,2.924611410742005,2.396830916404724,5.220344686508181,6.826381492614743,11.136389293670712,2.701307773590088,0.22965236161121477,0.15978733450174332,0.46452937126159677,0.6705085247755047,1.2069808387756356,0.0030666666666666668,0.0192
15.000001907348633,2.7377289338661344,1.0000001192092896,0.2073211300697264,1fmtB01,1.0,12060,52.84303283691406,2.784385570295921,2.184195637702942,4.942224550247194,6.6043568372726424,12.688458824157692,4.688107013702393,0.21924135300630448,0.1472083479166031,0.4045000553131104,0.650046560168266,1.3921153783798206,0.006633499170812604,0.023548922056384744
15.000001907348633,3.9614662282165938,1.0000001192092896,0.35248467036341347,1frmA00,1.0,6360,69.11974334716797,4.202175636096922,2.7907549142837524,8.719764709472656,12.82402606010436,23.481839447021482,4.01779317855835,0.425123042653098,0.2162817344069481,1.1591798186302187,1.5867166697978958,2.3992675614356984,0.03317610062893082,0.12468553459119497
15.000000953674316,3.0882067020496597,1.0000001192092896,0.2724757007363698,1gk9B03,1.0,3220,48.327880859375,3.1541546509896192,2.3316524028778076,6.117785024642939,8.21341586112976,15.273522024154635,3.424356698989868,0.2959166041800972,0.17819565534591675,0.6599125266075129,0.9644067645072926,1.8006898617744431,0.010248447204968944,0.04720496894409938
15.000000953674316,3.7009301575269675,1.0000001192092896,0.3282589821657841,1gkgA02,1.0,4140,30.326671600341797,3.718442515640155,3.0883220434188843,6.88599157333374,8.679335260391232,12.78429254531858,2.4377224445343018,0.33986125392074457,0.2468564733862877,0.7064010977745055,0.9487087249755859,1.3748833763599362,0.004347826086956522,0.042995169082125605
15.000000953674316,3.3790829950981345,1.0000001192092896,0.3057988669982323,1gvhA01,1.0,8880,113.41159057617188,3.676475662519937,2.3374276161193848,7.230761051177979,10.667542171478267,24.40869169235227,6.845895290374756,0.36538445137615255,0.1857474073767662,0.9059926331043252,1.3472060382366178,2.4308653163909804,0.02545045045045045,0.08614864864864864
15.000001907348633,5.006353482864021,1.0000001192092896,0.48209127647254113,1gyxA01,1.0,3840,77.04492950439453,5.524648782308214,3.650561809539795,11.73831672668457,16.62329807281494,30.09470117568971,4.815168857574463,0.6083348326081857,0.37088118493556976,1.4800689339637754,1.880172175168991,2.707251815795901,0.06510416666666667,0.19322916666666667
15.000000953674316,6.640092588265737,1.0000001192092896,0.6549536869678025,1hw7A02,1.0,3000,60.88200378417969,7.498775777985652,5.184831857681274,16.41125679016113,20.37334012985229,33.599516410827604,4.425320625305176,0.9028580631169801,0.7352221310138702,1.894974160194397,2.1791591644287105,2.8244556617736816,0.12133333333333333,0.389
15.000001907348633,5.275871199439144,1.0000001192092896,0.5480310262349701,1i7xB00,1.0,3420,43.996517181396484,5.461443292118653,4.209153890609741,10.8006121635437,13.874005746841428,20.457773761749266,3.2812235355377197,0.6319589786765258,0.4825834482908249,1.329669690132141,1.580922657251358,2.139528484344482,0.03976608187134503,0.204093567251462
15.000000953674316,5.542296206669357,1.0000001192092896,0.540970644981672,1ik7A00,1.0,3120,75.22933197021484,6.1167628415788595,4.026320695877075,12.96997652053833,17.878014659881543,29.121505374908416,4.18386173248291,0.6826153181266422,0.454259529709816,1.6152145266532898,1.884414756298065,2.6644655942916846,0.07435897435897436,0.23814102564102563
15.000001907348633,2.634895223743386,1.0000001192092896,0.21116189448204306,1in4A03,1.0,4500,44.01542282104492,2.686150565336148,1.9894856810569763,4.736862707138061,7.229246282577517,13.956661186218264,3.3057401180267334,0.22913164666129482,0.1474236100912094,0.41451980173587794,0.712443518638611,1.7102099478244839,0.008,0.03088888888888889
15.000000953674316,4.114386740229869,1.0000001192092896,0.41105857717605737,1inlC02,1.0,3840,40.263099670410156,4.218996869037316,3.149624466896057,8.48308048248291,11.257768297195435,18.101419029235846,4.078436374664307,0.4635112589795123,0.2905541956424713,1.1259316325187683,1.4207050442695617,1.9359137308597565,0.0203125,0.128125
15.000000953674316,2.755641909692474,1.0,0.19734740715398633,1iv8A05,1.0,3960,35.36882019042969,2.7654204461836454,2.2903294563293457,4.928292846679687,6.228407669067382,10.700329275131208,1.9435570240020752,0.20156411800081983,0.14910165965557098,0.38248560130596143,0.5335947424173351,1.0920054256916039,0.0025252525252525255,0.012373737373737374
15.000001907348633,3.103391415614143,1.0000001192092896,0.23804935408767597,1j4sA00,1.0,8940,63.01340103149414,3.1811661282200077,2.429664373397827,5.734220361709596,7.847865915298439,14.633786449432407,4.167934417724609,0.2558229725151083,0.15913542360067368,0.5399775207042696,0.8485616952180862,1.6052152180671713,0.009619686800894854,0.03668903803131991
15.000001907348633,6.673989573303196,1.0000001192092896,0.6546219035320812,1jocA01,1.0,3600,62.99156188964844,7.520402345028188,5.388491153717041,15.97997817993164,20.780382442474345,34.09479869842528,3.7344307899475098,0.8749828202691343,0.7227564752101898,1.8005887627601622,2.110735392570494,2.8940314555168145,0.11361111111111111,0.37194444444444447
15.000000953674316,3.055130158626721,1.0000001192092896,0.27965051214122316,1jqoA03,1.0,8220,37.93406295776367,3.1055647924143615,2.248710513114929,6.231285572052003,8.585693883895875,14.788486852645859,3.0384366512298584,0.30110559667190967,0.17980868369340897,0.7018835008144382,1.0299389481544494,1.6678034031391122,0.009610705596107057,0.053771289537712895
15.000000953674316,2.502442290264441,1.0000001192092896,0.21388403418527335,1jr3C02,1.0,7320,30.398439407348633,2.514511507543445,1.9828343987464905,4.620672512054444,6.062433505058272,10.676016521453823,2.2273268699645996,0.21928612757003432,0.14990531653165817,0.44420050680637374,0.6678106069564815,1.1686727571487423,0.0023224043715846993,0.016939890710382512
15.000001907348633,2.7890664694002933,1.0000001192092896,0.2246604061321525,1k4iA00,1.0,12960,73.67552947998047,2.8438184548916734,2.156524181365967,5.139356899261477,7.068835735321043,13.812542238235471,4.344616413116455,0.2392897409827802,0.1509523168206215,0.49770975410938273,0.7669208943843839,1.5427594542503356,0.00794753086419753,0.029861111111111113
15.000000953674316,3.318471359459901,1.0000001192092896,0.2941126376377865,1k8kD01,1.0,9060,52.69420623779297,3.4454777375714767,2.4243301153182983,6.782974672317508,9.353263950347898,17.951651992797828,3.929208993911743,0.3284459759581733,0.18802467733621597,0.7588916301727299,1.1671823024749752,2.000210771560668,0.017660044150110375,0.06622516556291391
15.000001907348633,3.417228733033069,1.0000001192092896,0.2776348874670191,1ad3A02,4.0,11700,76.8965072631836,3.6991423831803676,2.435408353805542,6.862377071380616,10.751935386657708,24.941449184417728,4.366505146026611,0.33122398021479704,0.1763848289847374,0.7314594447612766,1.2764761209487914,2.4357599115371715,0.029316239316239317,0.06991452991452991
15.000001907348633,4.075384240468469,1.0000001192092896,0.33742689689242533,1atgA02,4.0,6540,74.86619567871094,4.641084545867843,2.702939748764038,9.7898738861084,16.176623249053943,31.252372512817356,5.911110877990723,0.4472984259488169,0.20231850445270538,1.307980251312256,1.88195163607597,2.853062198162078,0.05749235474006116,0.13195718654434252
15.000001907348633,7.9787718880312894,1.0000001192092896,0.6635610933159934,1balA00,4.0,3060,124.51518249511719,12.351496664907028,6.28712797164917,30.494354438781734,41.05982799530029,69.52495742797848,6.594782829284668,1.2330963995678996,0.8027786016464233,2.8900741577148437,3.3979218482971185,4.395572514533996,0.2803921568627451,0.4526143790849673
15.000001907348633,3.934824438561259,1.0000001192092896,0.35665456826235664,1by1A00,4.0,12540,85.85871124267578,4.43039948392297,2.6090584993362427,9.224534511566164,13.961700248718241,32.914354171753025,6.130609035491943,0.4433635769193573,0.2201763093471527,1.115161073207856,1.6513839423656462,2.851705899238587,0.04441786283891547,0.11778309409888357
15.000001907348633,2.889434636090386,1.0000001192092896,0.2269509666605022,1c80A00,4.0,11460,62.53792953491211,3.0053647558583534,2.2309441566467285,5.2862573146820075,7.341685581207275,17.24601913452148,5.530605792999268,0.24763929030848228,0.1572086066007614,0.4743005782365799,0.7487014412879913,1.7838625180721281,0.012914485165794066,0.030802792321116927
15.000001907348633,5.615720677087124,1.0000001192092896,0.48571596632659175,1ccdA00,4.0,4620,107.48751831054688,7.597433735480234,3.5384366512298584,18.689838027954103,30.133303642272963,54.13736885070804,7.501668930053711,0.7527815671774732,0.3343203067779541,2.1062801837921157,2.6974558353424087,3.928895485401155,0.13744588744588745,0.2525974025974026
15.000000953674316,5.1925231554611315,1.0000001192092896,0.4697662280952426,1ccwB02,4.0,3960,65.02290344238281,6.115592659898855,3.474687933921814,13.960926151275627,19.993839931488033,39.003484115600536,5.361341953277588,0.6498062604290405,0.33751222491264343,1.7083979129791258,2.2803003191947924,3.1256072998046864,0.08813131313131313,0.21641414141414142
15.000001907348633,3.620721953829632,1.0000001192092896,0.3056991739379947,1dgnA00,4.0,5340,107.25064849853516,4.361683115209645,2.347938895225525,8.190529918670656,15.012467145919812,39.1415553665161,5.355464458465576,0.4084557286076499,0.1879217028617859,1.015189111232758,1.7800363302230853,3.4223433899879407,0.050187265917602995,0.10168539325842697
15.000001907348633,3.788195199141956,1.0000001192092896,0.2994299582189489,1eb6A00,4.0,10620,88.11968231201172,4.409918195938099,2.5023388862609863,8.824108600616457,15.116378021240228,34.79289710998533,6.159903049468994,0.39522163317009995,0.1729649305343628,1.0085300445556646,1.7850404858589155,3.045676119327544,0.05047080979284369,0.10084745762711865
15.000001907348633,4.617230483398333,1.0000001192092896,0.40722941211680624,1ecmA00,4.0,5460,76.17765045166016,5.558210204661766,2.9572083950042725,12.470779991149906,20.08117179870606,39.69909416198725,5.3793511390686035,0.5504065698118464,0.25925272703170776,1.5074220776557925,2.105392944812775,3.2490564250946026,0.07838827838827839,0.1661172161172161
15.000000953674316,3.9669069561551016,1.0000001192092896,0.34732153240032493,1f7uA02,4.0,7500,94.62937927246094,4.459431190356613,2.6391361951828003,9.522655582427985,14.054124450683574,31.397235240936293,5.086226463317871,0.4328265910544743,0.21055318415164948,1.1093510746955872,1.6688100278377531,2.7687778949737565,0.046266666666666664,0.1156
15.000000953674316,3.5482279013971487,1.0000001192092896,0.2889705601203566,1fjrA02,4.0,7500,57.55865478515625,3.7096176909178493,2.663168787956238,6.856016778945923,9.749130010604853,20.288370800018317,4.8576202392578125,0.3203874556450173,0.1918233036994934,0.700529104471207,1.0391970694065087,1.9538067281246214,0.020266666666666665,0.05346666666666667
15.000000953674316,3.186899786504452,1.0000001192092896,0.24933599608994333,1fmtB01,4.0,12060,82.53634643554688,3.422265063839382,2.3910434246063232,5.909039974212647,8.930027675628656,21.737373332977285,6.13218879699707,0.28787228425290545,0.1658545359969139,0.5719560503959658,0.9447669327259036,2.3111720538139333,0.0203150912106136,0.04568822553897181
